LOCALIDAD,MES,CANTIDAD,BENEFICIARIOS,INVERSION,UNIDAD DE MEDIDA,ACTIVIDAD,SOLICITUDES REALIZADAS POR PARTE DE LA POBLACIÓN
PUERTO DEL TAMBOR,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL TAMBOR,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO OBSCURO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO OBSCURO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO OBSCURO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO OBSCURO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO OBSCURO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO PUERTO DEL GALLO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO PUERTO DEL GALLO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO PUERTO DEL GALLO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO PUERTO DEL GALLO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
RANCHO NUEVO PUERTO DEL GALLO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
REFORMA DE PALO SEMITA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
REFORMA DE PALO SEMITA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
REFORMA DE PALO SEMITA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
REFORMA DE PALO SEMITA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
REFORMA DE PALO SEMITA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAN RAFAEL,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAN RAFAEL,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAN RAFAEL,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAN RAFAEL,NOVIEMBRE,10,40,872.32,METROS,CONSTRUCCION DE DRENAJE,0
SAN RAFAEL,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA ANA DE ALLENDE,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA ANA DE ALLENDE,SEPTIEMBRE,7,300,1119,METROS,CONSTRUCCION DE DRENAJE,0
SANTA ANA DE ALLENDE,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA ANA DE ALLENDE,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA ANA DE ALLENDE,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA MARÍA DE ÁLAMOS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA MARÍA DE ÁLAMOS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA MARÍA DE ÁLAMOS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA MARÍA DE ÁLAMOS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SANTA MARÍA DE ÁLAMOS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAUCILLO AGUA NUEVA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAUCILLO AGUA NUEVA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAUCILLO AGUA NUEVA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAUCILLO AGUA NUEVA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAUCILLO AGUA NUEVA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SOLEDAD DEL COYOL,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SOLEDAD DEL COYOL,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SOLEDAD DEL COYOL,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SOLEDAD DEL COYOL,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SOLEDAD DEL COYOL,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TENANGO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TENANGO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TENANGO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TENANGO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TENANGO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TETLALPAN,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TETLALPAN,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TETLALPAN,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TETLALPAN,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TETLALPAN,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TOCAPA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TOCAPA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TOCAPA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TOCAPA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
TOCAPA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZACATE GRANDE,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZACATE GRANDE,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZACATE GRANDE,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZACATE GRANDE,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZACATE GRANDE,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZIMAPANITO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZIMAPANITO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZIMAPANITO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZIMAPANITO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ZIMAPANITO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
SAN RAFAEL,DICIEMBRE,1718,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
SANTA ANA DE ALLENDE,OCTUBRE,56,1760,0,UNIDADES,REPARACIÓN DE LUMINARIAS,4
CABECERA MUNICIPAL,NOVIEMBRE,46,2025,0,UNIDADES,REPARACIÓN DE LUMINARIAS,9
CABECERA MUNICIPAL,ENERO,36,675,0,UNIDADES,REPARACIÓN DE LUMINARIAS,33
PALO VERDE,OCTUBRE,24,322,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CABECERA MUNICIPAL,OCTUBRE,15,450,0,UNIDADES,REPARACIÓN DE LUMINARIAS,13
LA ESTANCIA,OCTUBRE,14,162,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PUERTO OBSCURO,DICIEMBRE,14,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,14
SAN RAFAEL,OCTUBRE,14,805,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL ZACATAL,OCTUBRE,11,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
CAHUAZAS,OCTUBRE,9,793,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
CABECERA MUNICIPAL,DICIEMBRE,6,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,6
EL CAPULÍN,OCTUBRE,6,241,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BARRIO,ENERO,5,500,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL ZACATAL,DICIEMBRE,5,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,5
NEBLINAS,NOVIEMBRE,5,638,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
NEBLINAS,ENERO,5,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,5
PUERTO DEL AMOLAR,NOVIEMBRE,5,28,0,UNIDADES,REPARACIÓN DE LUMINARIAS,3
EL COYOL,ENERO,4,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PALO SEMITA,OCTUBRE,4,493,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ZACATE GRANDE,ENERO,4,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,4
CABECERA MUNICIPAL,SEPTIEMBRE,3,1500,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BANCO,NOVIEMBRE,3,269,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
IGLESIA VIEJA,ENERO,3,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,3
LA LOMA,ENERO,3,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,3
PARED GRUESA,DICIEMBRE,3,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,3
PLAN DE GUADALUPE,NOVIEMBRE,3,279,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO DEL AMOLAR,OCTUBRE,3,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,3
SAN RAFAEL,ENERO,3,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,3
SANTA ANA DE ALLENDE,NOVIEMBRE,3,1760,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL AMOLAR,DICIEMBRE,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
EL LIMONCITO,NOVIEMBRE,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
IGLESIA VIEJA,OCTUBRE,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
MIAHUATLA,ENERO,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
PARED GRUESA,OCTUBRE,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
PUERTO OBSCURO,NOVIEMBRE,2,515,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
PUERTO OBSCURO,ENERO,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
SANTA ANA DE ALLENDE,ENERO,2,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,2
AHUAYO,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
AHUAYO,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
ÁLAMO,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
ARROYO BLANCO,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
ARROYO BLANCO,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
CAHUAZAS,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
CAHUAZAS,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
CARRIZAL DE TENANGO,ENERO,1,115,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
CARRIZAL DEL SOTANO,OCTUBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL AMOLAR,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL BANCO,OCTUBRE,1,269,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAPULÍN,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL HUALUL,OCTUBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL LIMONCITO,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL OCOTE,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL OCOTE,OCTUBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL SABINO,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
EL SOTANO,OCTUBRE,1,284,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
IGLESIA VIEJA,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
LA CEIBA,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
LA HONDURA,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
LA HONDURA,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
LA LOMA,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
LA SIERRITA,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
LA SIERRITA,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
NEBLINAS,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
NUEVO COYOLAR,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
OJO DE AGUA BO. ABAJO,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
OJO DE AGUA BO. ARRIBA,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PALO SEMITA,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PALOMAS,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PALOMAS,OCTUBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PLAN DE GUADALUPE,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PUERTO DEL AMOLAR,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
PUERTO OBSCURO,OCTUBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
REFORMA DE PALO SEMITA,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
SANTA MARÍA DE ÁLAMOS,ENERO,1,2,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
SAUCILLO AGUA NUEVA,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
SOLEDAD DEL COYOL,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
TENANGO,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
TETLALPAN,ENERO,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
TETLALPAN,DICIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
TOCAPA,NOVIEMBRE,1,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,1
ACUATLA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ACUATLA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ACUATLA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ACUATLA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ACUATLA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AHUAYO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AHUAYO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AHUAYO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ÁLAMO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ÁLAMO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ÁLAMO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ÁLAMO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AMIXCO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AMIXCO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AMIXCO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AMIXCO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
AMIXCO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO BLANCO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO BLANCO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO BLANCO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO DE ACAXTLA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO DE ACAXTLA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO DE ACAXTLA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO DE ACAXTLA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ARROYO DE ACAXTLA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
BUENA VISTA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
BUENA VISTA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
BUENA VISTA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
BUENA VISTA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
BUENA VISTA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CAHUAZAS,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CAHUAZAS,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DE TENANGO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DE TENANGO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DE TENANGO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DE TENANGO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DEL SOTANO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DEL SOTANO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DEL SOTANO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
CARRIZAL DEL SOTANO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL AMOLAR,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL AMOLAR,SEPTIEMBRE,0,20,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL AMOLAR,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BANCO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BANCO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BANCO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BARRIO,NOVIEMBRE,0,500,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BARRIO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BARRIO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL BARRIO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAMPANARIO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAMPANARIO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAMPANARIO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAMPANARIO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAMPANARIO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAPULÍN,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAPULÍN,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL CAPULÍN,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL COYOL,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL COYOL,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL COYOL,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL COYOL,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL HUALUL,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL HUALUL,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL HUALUL,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL HUALUL,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL LIMONCITO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL LIMONCITO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL LIMONCITO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL OCOTE,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL OCOTE,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL OCOTE,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL PESCADO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL PESCADO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL PESCADO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL PESCADO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL PESCADO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SABINO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SABINO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SABINO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SABINO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SOTANO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SOTANO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SOTANO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL SOTANO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL ZACATAL,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL ZACATAL,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
EL ZACATAL,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ESCUAYO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ESCUAYO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ESCUAYO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
ESCUAYO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
HUATEPANGO,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
HUATEPANGO,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
HUATEPANGO,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
HUATEPANGO,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
HUATEPANGO,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
IGLESIA VIEJA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
IGLESIA VIEJA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBITA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBITA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBITA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBITA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA CEIBITA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESCONDIDA,NOVIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESCONDIDA,ENERO,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESCONDIDA,DICIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESCONDIDA,SEPTIEMBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
LA ESCONDIDA,OCTUBRE,0,0,0,UNIDADES,REPARACIÓN DE LUMINARIAS,0
